Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
2005-01-12 00:00:00;23:00:00;2.5;1216;;11.14458936;1019.5;376.5;604.5;133.3;1337.25;1378.5;10;73.17500114;0.898836106
2005-01-13 00:00:00;00:00:00;2.9;1231.5;;11.50355374;1032.25;391.4;598.5;122.9;1346.75;1331;9.425000191;75.02500153;0.887428435
2005-01-13 00:00:00;01:00:00;2.5;1180.5;;10.18426339;984.5;433;629.25;120.2;1311.75;1240.25;8.5;76.89999962;0.855748042
2005-01-13 00:00:00;02:00:00;1.7;1042.25;;6.042019339;813.75;286.7;746.25;104.8;1167.25;1035.75;8.425000072;75.92499924;0.840712415
2005-01-13 00:00:00;03:00:00;1.6;1026.5;;6.25905106;823.75;239.1;752.75;95.25;1170.5;969;6.875;80.65000153;0.8054378
2005-01-13 00:00:00;04:00:00;1.1;914.5;;3.715829952;694.75;191.5;883.25;85.7;1094;826.25;6.175000072;82.125;0.782513328
2005-01-13 00:00:00;05:00:00;0.9;891;;3.231236605;666.25;161.2;930.75;76.5;1057.75;798;6.950000048;77.30000114;0.77586828
2005-01-13 00:00:00;06:00:00;1;937;;3.693972669;693.5;194.1;914.75;81.2;1054;817;6.475000024;79.72500229;0.775123861
2005-01-13 00:00:00;07:00:00;1.6;1085.5;;8.032003716;900.5;343.3;715.25;102.6;1216;1055;7.725000143;76.75;0.811249196
2005-01-13 00:00:00;08:00:00;3.1;1325.75;;16.33046359;1189.75;623.7;530.75;126.6;1508.5;1391;8.225000024;74.89999962;0.818440448
2005-01-13 00:00:00;09:00:00;4.1;1469;;23.97897659;1403;621.6;451.5;134.4;1779.5;1664.75;8.774999857;73.22500038;0.829808378
2005-01-13 00:00:00;10:00:00;3.9;1321.25;;15.68600345;1170;619.5;531.5;157.8;1488.25;1539.25;9.675000191;70.12500191;0.843207944
2005-01-13 00:00:00;11:00:00;3.6;1396.25;;16.52016711;1195.5;617.4;523.75;175.1;1491.5;1652.5;11.67500019;62.67499924;0.858580131
2005-01-13 00:00:00;12:00:00;3.2;1270.25;;12.80160952;1077;615.3;583.25;177.8;1352.5;1585.5;13.07499981;58.5;0.877018083
2005-01-13 00:00:00;13:00:00;2.2;1189.25;;11.29884167;1025;318.9;626;134.5;1315.5;1331.75;14.19999981;54.05000019;0.870651828
2005-01-13 00:00:00;14:00:00;2.4;1227.25;;12.90562005;1080.5;338.4;570;132.9;1395.5;1369.25;14.22500014;54.27499962;0.875667288
2005-01-13 00:00:00;15:00:00;2.7;1266.25;;14.05015325;1118.25;379.6;564.25;134.2;1410.25;1372.5;13.97499967;56.30000019;0.894000062
2005-01-13 00:00:00;16:00:00;2.7;1276.75;;15.83998936;1174.75;365.6;530.75;137.3;1480;1397.25;13.54999995;57.80000019;0.893268677
2005-01-13 00:00:00;17:00:00;3.9;1437.5;;19.93143645;1294.5;567.1;470.25;159.8;1620;1577.25;12.3499999;63.00000095;0.901485457
2005-01-13 00:00:00;18:00:00;5.2;1522.75;;26.64616141;1470.25;544.95;414.25;166.3;1811.25;1783;11.42499995;68;0.916559927
2005-01-13 00:00:00;19:00:00;4;1383.5;;19.75263625;1289.5;522.8;475;143.5;1571;1568;10.80000019;69.5;0.899489712
2005-01-13 00:00:00;20:00:00;2.9;1282.75;;13.28001062;1093;373.3;580.75;129;1354;1355.75;10.95000005;67.07500076;0.87662307
2005-01-13 00:00:00;21:00:00;3.3;1304;;13.0249283;1084.5;466.5;571;129.3;1384.75;1418.75;9.474999905;71.27500153;0.845848259
2005-01-13 00:00:00;22:00:00;2;1125.5;;7.528239978;879.5;259.7;690.25;107.1;1201.75;1176.75;8.849999905;71.02499962;0.808874666
2005-01-13 00:00:00;23:00:00;1.8;1140.75;;7.826424205;892;244.3;685.75;100.7;1212.5;1140.75;8.000000119;73.375;0.789889827
2005-01-14 00:00:00;00:00:00;2.7;1182.75;;8.756718181;929.75;317.2;669.25;111.5;1210;1179;7.550000072;73.02499962;0.762930581
2005-01-14 00:00:00;01:00:00;1.8;1089.5;;6.38532009;829.5;223.6;744.25;98.2;1124.5;1056;7.149999976;73.87500191;0.751477423
2005-01-14 00:00:00;02:00:00;1.3;1031.75;;4.467671749;736;175.8;809;89.9;1064;972.5;7.075000048;73.5;0.743923057
2005-01-14 00:00:00;03:00:00;1;939.75;;3.646080309;690.75;139.3;877;74.6;1035.75;827.25;6.675000072;75;0.73903929
2005-01-14 00:00:00;04:00:00;1.1;980.5;;4.18285001;720.75;102.8;866.25;59.3;1058.5;835.5;5.099999905;81.30000114;0.720378864
2005-01-14 00:00:00;05:00:00;1.6;1103.75;;6.872631585;851.25;366.7;687;98.4;1100.5;1084.75;4.324999928;82.89999962;0.696836357
2005-01-14 00:00:00;06:00:00;1.3;988.75;;4.976540188;762.25;326.4;793;108.7;1076.25;958.75;5.324999928;80.39999962;0.723351292
2005-01-14 00:00:00;07:00:00;1.4;1078.5;;7.287422947;869.25;373.9;732.25;110.2;1160.25;1038.75;5.725000024;79.25000191;0.732554553
2005-01-14 00:00:00;08:00:00;5;1472;;24.54390359;1417.5;417.04;459.25;158.5;1681;1554.25;6.775000095;74.82499886;0.742274783
2005-01-14 00:00:00;09:00:00;4.3;1312.75;;16.85230832;1205.5;460.18;513;144.4;1469.25;1546.25;6.875000119;75.15000153;0.750510244
2005-01-14 00:00:00;10:00:00;4.1;1362.5;;17.65240889;1229.25;503.32;514.75;147.4;1489.75;1638;7.950000167;71.87500191;0.771175707
2005-01-14 00:00:00;11:00:00;3.8;1347.25;;17.06132635;1211.75;546.46;526.75;179.2;1443.25;1567.75;9.25;67.125;0.784892118
2005-01-14 00:00:00;12:00:00;3.1;1240.25;;14.73620005;1140.25;589.6;567;163.8;1387.5;1433;10.22500014;63.60000038;0.792812396
2005-01-14 00:00:00;13:00:00;3.3;1279.75;;17.40649073;1222;525.2;526.25;159.8;1519;1452;10.95000005;60.94999981;0.796573617
2005-01-14 00:00:00;14:00:00;3.1;1209.5;;15.0605862;1150.5;405.8;569;143.4;1427.75;1344.75;11.2750001;60.09999943;0.802231598
2005-01-14 00:00:00;15:00:00;2.7;1216.333333;;14.53988323;1134;359.7;566;138.2;1403.333333;1335.666667;12.19999981;56.93333308;0.806836395
2005-01-14 00:00:00;16:00:00;3.4;1320;;16.89402403;1206.75;448.3;534.75;142.5;1498.25;1441.5;11.89999986;59.07499981;0.821127777
2005-01-14 00:00:00;17:00:00;5;1477;;24.32896084;1412;412.7166667;449.5;195.9;1703.75;1748.25;10.2750001;66.25000095;0.828550631
2005-01-14 00:00:00;18:00:00;5;1500.25;;26.13129084;1457.5;377.1333333;428.25;196.5;1750.25;1776.25;8.224999785;74.92499924;0.818713608
2005-01-14 00:00:00;19:00:00;5;1512.25;;26.36295714;1463.25;341.55;434.5;188.9;1720;1801.75;7.850000143;77.14999962;0.82228806
2005-01-14 00:00:00;20:00:00;5;1496.25;;25.72048469;1447.25;305.9666667;434.75;188.2;1710;1795.75;8.324999809;75.02500153;0.825260381
2005-01-14 00:00:00;21:00:00;5;1360.25;;18.22617829;1246;270.3833333;513;189.9;1504.25;1600.25;8.174999952;75.15000153;0.818452787
2005-01-14 00:00:00;22:00:00;1.7;1024;;6.150127049;818.75;234.8;781.5;125.8;1100.5;1083;8.25;69.72500038;0.763157041
2005-01-14 00:00:00;23:00:00;1.6;1093.5;;6.731036455;845;198.4;780.25;112.6;1126.75;1064.25;6.700000048;74.39999962;0.734357142
2005-01-15 00:00:00;00:00:00;2.3;1111.25;;7.475091907;877.25;292.9;734.75;129.2;1142.25;1104;6.375;74.94999695;0.723819379
2005-01-15 00:00:00;01:00:00;2.4;1096.5;;7.486888715;877.75;356.2;736.5;127.5;1140;1053;4.924999952;80.07500076;0.701146676
2005-01-15 00:00:00;02:00:00;2;1051;;6.182718637;820.25;284.8;778.25;121.7;1087.25;1009;4.750000119;79.42500114;0.687233275
2005-01-15 00:00:00;03:00:00;1.6;978.75;;5.071111975;767;275.3;827;118.1;1040.5;908.25;3.25000006;82.60000038;0.645040933
2005-01-15 00:00:00;04:00:00;1.35;977.75;;4.843456686;755.5;265.8;834.25;114.5;1014.5;877.75;2.37500006;86.62500191;0.636861357
2005-01-15 00:00:00;05:00:00;1.1;901.5;;3.108533725;658.75;157.9;939.75;92.1;972.25;800;3.399999976;81.42499924;0.64245204
2005-01-15 00:00:00;06:00:00;1;956.75;;2.818464253;640.5;94.5;1012.75;70.3;940.25;784;4.24999994;77;0.643938875
2005-01-15 00:00:00;07:00:00;1.3;972.75;;4.307931855;727.5;148.4;901.5;82.6;1004.25;853.5;3.475000024;80.77499962;0.64061331
2005-01-15 00:00:00;08:00:00;1.9;1074.25;;9.704809866;966.5;336.5;702.5;127.1;1200.5;1065.25;3.475000024;80.27500153;0.636647907
2005-01-15 00:00:00;09:00:00;2.6;1115;;10.92877015;1011.75;452.8;650.25;141.8;1230;1161.25;4;78.45000076;0.644956367
2005-01-15 00:00:00;10:00:00;2.7;1135.75;;10.63239225;1001;496.7;653;155.4;1216.25;1192;4.549999833;76.55000114;0.653403307
2005-01-15 00:00:00;11:00:00;2.4;1128;;9.976623939;976.75;448.1;672.75;152.8;1198.5;1202.25;5.600000024;72.29999924;0.662691685
2005-01-15 00:00:00;12:00:00;2.7;1196.25;;11.58161276;1035;495.5;633.25;177.3;1258.75;1337.75;7.525000095;64.42500114;0.671961166
2005-01-15 00:00:00;13:00:00;3.1;1266.5;;15.55682884;1166;534.6;567;179;1381.75;1504.5;8.850000262;60.77500057;0.692141636
2005-01-15 00:00:00;14:00:00;4.4;1354.75;;18.14865013;1243.75;643.7;536;211.5;1453.75;1714.5;10.60000014;55.25;0.70580101
2005-01-15 00:00:00;15:00:00;3.2;1193.75;;12.33071157;1061;458.8;621.5;182.2;1257;1472.75;12.30000019;46.25;0.659675932
2005-01-15 00:00:00;16:00:00;2.9;1188;;11.41865525;1029.25;408.7;634.75;168.1;1242.5;1433;12.24999976;47.02499962;0.668571602
2005-01-15 00:00:00;17:00:00;3;1278.5;;15.16406855;1153.75;514.8;573;178.9;1391;1544;10.5;55.10000038;0.69930703
2005-01-15 00:00:00;18:00:00;3.7;1360.75;;17.43186232;1222.75;640.1;525.25;182.2;1454.25;1647.75;8.724999905;66.32499981;0.749136024
2005-01-15 00:00:00;19:00:00;5.2;1474.25;;20.81746309;1319;572.4;496.25;194;1523.5;1784.25;7.925000191;69.89999962;0.748739912
2005-01-15 00:00:00;20:00:00;3.3;1235.25;;12.82386728;1077.75;504.7;615.5;165.9;1264.75;1518.5;7.600000024;65.27500057;0.684238326
2005-01-15 00:00:00;21:00:00;3.6;1288.75;;14.73620005;1140.25;560.3;590.25;168.3;1316.5;1532;6.549999952;67.62500191;0.660801421
2005-01-15 00:00:00;22:00:00;2.3;1123.75;;8.270607965;910.25;388.8;716.5;147.8;1112.25;1339.5;5.924999833;66.44999886;0.622582292
2005-01-15 00:00:00;23:00:00;3;1230.75;;11.06780243;1016.75;491.6;654.5;150.8;1206.5;1413.5;5.174999952;69.97500038;0.623192349
2005-01-16 00:00:00;00:00:00;3.8;1289;;13.61324273;1104;530.5;622.75;165.1;1256.5;1499;5.150000095;67.79999924;0.602799336
2005-01-16 00:00:00;01:00:00;3.2;1165.5;;9.803882651;970.25;487.4;704.5;164.8;1136;1306;4.899999976;67.07499886;0.586320591
2005-01-16 00:00:00;02:00:00;2.1;1061.5;;7.623121502;883.5;292.7;748.25;128.1;1062;1171.75;5.125;65.47499943;0.581142065
2005-01-16 00:00:00;03:00:00;1.7;1027.5;;6.025873721;813;255.75;794.25;121.55;1018.5;1075.75;3.974999905;69.52500153;0.570605556
2005-01-16 00:00:00;04:00:00;1.7;1002.75;;5.892044005;806.75;218.8;818.5;115;1020.75;1005.25;3.699999988;68.89999962;0.554931099
2005-01-16 00:00:00;05:00:00;1.4;929.25;;4.18285001;720.75;198.1;923.25;120.1;955.5;912.5;4.525000095;62.69999886;0.534274217
2005-01-16 00:00:00;06:00:00;1.2;951;;4.477145352;736.5;165.9;909.75;105.7;976.75;922.25;4.700000048;62.25;0.536796157
2005-01-16 00:00:00;07:00:00;1.4;1010.75;;5.40036631;783.25;254.9;835.25;117.9;1012.75;1026;3.899999976;67.14999962;0.548293416
2005-01-16 00:00:00;08:00:00;1.4;938.5;;4.750728721;750.75;311.8;898.25;156.2;984;951.75;5.699999928;54.54999924;0.503387246
2005-01-16 00:00:00;09:00:00;1.7;946.25;;6.324796413;826.75;235.9;875.5;130.4;1036.75;914.5;6.099999905;50.30000019;0.476860498
2005-01-16 00:00:00;10:00:00;1;840.75;;2.581678581;625;171.5;1054;112.2;846.25;687;9.024999976;39.52499962;0.455362985
2005-01-16 00:00:00;11:00:00;1;850;;2.634371221;628.5;138.2;1075.5;96.4;846.5;596.75;10.6500001;34.37500095;0.4405638
2005-01-16 00:00:00;12:00:00;0.8;831;;2.239726226;601.5;121;1123.25;89.4;824;526.75;11.10000014;33.35000086;0.440133475
2005-01-16 00:00:00;13:00:00;1;865.5;;2.991851351;651.5;143.3;1059.5;98.2;856.5;572.75;11.92499995;30.7750001;0.428456509
2005-01-16 00:00:00;14:00:00;0.8;818.75;;1.892364265;576;114.4;1142;84.9;809;492.25;11.42499995;31.9749999;0.430985347
2005-01-16 00:00:00;15:00:00;0.7;832.5;;1.99529256;583.75;106.7;1143.75;80;820.5;463.25;11.25;32.52499962;0.433448711
2005-01-16 00:00:00;16:00:00;1.1;877.25;;2.83794485;641.75;175.7;1037;112.2;858.5;564.5;11.02499986;32.97500038;0.433067649
2005-01-16 00:00:00;17:00:00;1.1;892.25;;3.256019872;667.75;180.3;1016.5;121.2;872;631.5;10.27499986;35;0.437724849
2005-01-16 00:00:00;18:00:00;1.2;898.75;;3.35176906;673.5;212;1001.5;132.3;892.5;691.25;8.449999809;40.94999981;0.454188005
2005-01-16 00:00:00;19:00:00;2;1007.75;;7.084494011;860.5;330.7;839.25;159.5;977.25;942.75;8.299999952;38.50000095;0.422791249
2005-01-16 00:00:00;20:00:00;2.2;1012.5;;7.375139468;873;368.7;820.25;166.6;984;985.25;8.075000167;37.90000057;0.41003513
2005-01-16 00:00:00;21:00:00;1.5;911.5;;4.34529454;729.5;273.7;959.25;156.7;893.25;821.25;7.675000191;38.97500038;0.410597461
2005-01-16 00:00:00;22:00:00;1.2;907.25;;3.888198983;704.5;198.5;995;130.4;880.25;766.5;7.049999952;41.49999905;0.419336423
2005-01-16 00:00:00;23:00:00;1.5;953.25;;5.151339345;771;248.2;904.5;144.9;935.75;895;6.600000024;42.625;0.41791263
2005-01-17 00:00:00;00:00:00;1.4;915.75;;3.821508985;700.75;197.2;954.25;132.7;899;791;6.424999952;44.17500019;0.428049896
2005-01-17 00:00:00;01:00:00;1.2;894;;3.499737854;682.25;147.2;991.25;109.8;881.25;769.75;6.049999952;46.02499962;0.43486505
2005-01-17 00:00:00;02:00:00;1;894.75;;2.936204336;648;135.4;1000.5;100.3;875.25;839.25;4.399999917;53.07499981;0.448422532
2005-01-17 00:00:00;03:00:00;0.6;845;;1.369918268;533.5;114.95;1167.5;89.6;832.75;720.75;3.975000024;54.27499962;0.445445752
2005-01-17 00:00:00;04:00:00;0.7;836.75;;1.128159127;511.5;94.5;1228;78.9;835.5;720;3.674999952;55.82499981;0.448853455
2005-01-17 00:00:00;05:00:00;0.5;794.5;;1.047796409;503.75;94.1;1258;78.6;840;682.25;2.625;58.625;0.438519371
2005-01-17 00:00:00;06:00:00;0.7;874.25;;1.591551253;552.25;120.6;1162.25;89.9;856.75;722.5;3.224999994;55.97500038;0.436370016
2005-01-17 00:00:00;07:00:00;1;920.3333333;;3.238112747;666.6666667;130.6;1005.333333;94.9;915.6666667;812.6666667;3.566666683;55.36666743;0.441874225
2005-01-17 00:00:00;08:00:00;3;1257.25;;15.88874967;1176.25;552.2;611.75;169.2;1357.25;1364.5;1.774999976;63.29999924;0.446415575
2005-01-17 00:00:00;09:00:00;4.1;1222.25;;17.99401672;1239.25;614.1;573.75;199.1;1345.75;1471.5;2.37499997;60.19999886;0.442586458
2005-01-17 00:00:00;10:00:00;3.1;1195.75;;14.68898166;1138.75;530.1;616.75;185.5;1270.5;1496.75;4.62500006;52.125;0.447197899
2005-01-17 00:00:00;11:00:00;3.8;1214;;15.13219565;1152.75;502;612;208.4;1243.75;1625.5;8.175000072;40.52499962;0.441354604
2005-01-17 00:00:00;12:00:00;2.7;1148.75;;13.37809903;1096.25;473.9;638.5;177.6;1219.25;1475.75;10.45000005;34.72500038;0.439279519
2005-01-17 00:00:00;13:00:00;3.1;1166.25;;14.53988323;1134;514.3;602.5;176.4;1226.75;1530.75;11.07500005;33.27500057;0.438430617
2005-01-17 00:00:00;14:00:00;3.1;1170;;14.6653967;1138;504.1;610.5;176.8;1232.75;1503.25;11.07500005;32.57499933;0.429207417
2005-01-17 00:00:00;15:00:00;3.2;1176.25;;16.96922309;1209;507.6;587.75;181.6;1264;1487.75;12.42500019;28.3499999;0.407632903
2005-01-17 00:00:00;16:00:00;3.3;1146.5;;15.28384644;1157.5;528.6;614.5;181.5;1200.25;1435;12.92499995;24.45000029;0.363039201
2005-01-17 00:00:00;17:00:00;4;1294;;21.20220807;1329.5;541.925;535;193.1;1363;1725;11.42500019;28.67500019;0.386505243
2005-01-17 00:00:00;18:00:00;3.866666667;1454.25;;19.70230404;1286.666667;555.25;374;209.2;1964;1716.416667;9.175000191;39.29999924;0.457270044
2005-01-17 00:00:00;19:00:00;3.733333333;1614.5;;18.20240001;1243.833333;568.575;384;225.3;1811;1707.833333;7.800000072;48.14999962;0.511493199
2005-01-17 00:00:00;20:00:00;3.6;1256.25;;16.70249598;1201;581.9;562.5;180.7;1250.5;1699.25;7.200000048;50.64999962;0.51695063
2005-01-17 00:00:00;21:00:00;3;1204.75;;13.43104328;1098;460.1;610;171.9;1169.5;1586.5;5.975000024;53.27499962;0.500828701
2005-01-17 00:00:00;22:00:00;1.9;1086.5;;8.662317068;926;339.9;715.25;152.7;1053;1389.5;5.25;54.97499943;0.492098498
2005-01-17 00:00:00;23:00:00;1.9;1091.5;;7.422104453;875;298.2;751.25;143.2;1009.75;1346.75;4.174999952;58.07499981;0.483191827
2005-01-18 00:00:00;00:00:00;1.6;1038.5;;6.725398803;844.75;300.4;775;142.3;993.25;1268.25;3.425000072;60.85000038;0.480937919
2005-01-18 00:00:00;01:00:00;1.4;1001;;4.976540188;762.25;223.2;850;131.1;948;1155;3.049999952;60.22500038;0.463883401
2005-01-18 00:00:00;02:00:00;1;925;;3.410629499;677;151.3;957.5;105.1;900.5;1023.5;3.199999988;58.82499981;0.457800401
2005-01-18 00:00:00;03:00:00;0.7;880.25;;2.400843068;612.75;129.75;1015.75;94.15;878.25;968;3.275000036;57.72500038;0.451562076
2005-01-18 00:00:00;04:00:00;0.75;873;;2.107404853;592;108.2;1075.5;83.2;868.5;914.5;4.50000006;53.75;0.457230894
2005-01-18 00:00:00;05:00:00;0.8;879.5;;2.47765836;618;124.5;1023;87;893;928.25;3.074999988;59.67499924;0.460438698
2005-01-18 00:00:00;06:00:00;0.9;949.5;;3.452939851;679.5;181.4;935.75;105.5;914;1028;4.150000095;57.09999943;0.474269305
2005-01-18 00:00:00;07:00:00;1.5;1038.75;;6.946757178;854.5;340.7;782.75;140;1024.5;1210;3.37499994;58.5;0.460779551
2005-01-18 00:00:00;08:00:00;3.1;1284;;16.81063658;1204.25;552;599;167.3;1337;1531;3.850000024;57.27499866;0.466064601
2005-01-18 00:00:00;09:00:00;5.1;1350;;20.29109528;1304.5;;509.25;174.5;1382.5;1744.75;4.299999952;56.82499981;0.47684262
2005-01-18 00:00:00;10:00:00;4.45;1476;;24.96634385;1428.25;;476.5;235;1535.75;1973.75;5.574999928;52.90000057;0.48405534
2005-01-18 00:00:00;11:00:00;3.8;1341.75;;17.17044956;1215;;541.75;196;1331.75;1805.75;5.475000024;54.85000038;0.498516009
2005-01-18 00:00:00;12:00:00;4.4;1487.75;;21.44188735;1336;;479.25;211.4;1483.25;1984.75;5.100000024;64.30000019;0.569746135
2005-01-18 00:00:00;13:00:00;4.9;1557;;25.1045453;1431.75;;445;234.3;1604.5;2068;5.475000024;66.125;0.600991265
2005-01-18 00:00:00;14:00:00;5.2;1609.75;;27.95719537;1502.25;;420;230.8333333;1697;2031;5.549999833;69.29999924;0.633050778
2005-01-18 00:00:00;15:00:00;4.6;1583.25;;26.10113778;1456.75;;431.25;227.3666667;1639.75;1994;5.049999952;75.50000191;0.666721077
2005-01-18 00:00:00;16:00:00;4.8;1620;;24.6516771;1420.25;;435.75;223.9;1597.75;1970.5;5.200000048;76.17500114;0.679559792
2005-01-18 00:00:00;17:00:00;4.9;1604.75;;24.47542529;1415.75;;435.75;219.3;1614.25;1941;5.299999952;77.42499924;0.695407047
2005-01-18 00:00:00;18:00:00;4.9;1604;;27.6990261;1496;;410;214.7;1732.75;1968.5;5.024999976;79.64999962;0.702176365
2005-01-18 00:00:00;19:00:00;5.5;1581.5;;26.03083838;1455;;423.25;216.3;1725.25;1813.25;5.099999905;82.97500038;0.735220611
2005-01-18 00:00:00;20:00:00;4.2;1522.75;;21.66414845;1342;;465.5;183.9;1587.75;1676.5;6.399999976;82.92499924;0.802183552
2005-01-18 00:00:00;21:00:00;1.5;1171.5;;6.031253547;813.25;338.5;774;152.2;1233.25;1118;10.25000024;73.97500038;0.9236518
2005-01-18 00:00:00;22:00:00;0.1;1021;;3.297504572;670.25;135.1;932.25;104;1186.5;828;11.27499986;71.75;0.957739048
2005-01-18 00:00:00;23:00:00;0.2;1125.25;;4.882728461;757.5;167.4;819.75;104.3;1241;867.25;9.799999952;81.85000038;0.992299996
2005-01-19 00:00:00;00:00:00;0.9;1196.5;;6.624265715;840.25;231.9;711.5;124.1;1298.25;974;9.524999857;83.75;0.997165947
2005-01-19 00:00:00;01:00:00;1;1173.5;;6.652292699;841.5;272.9;723.25;126.9;1285.75;974.75;9.900000095;80.99999809;0.98845535
2005-01-19 00:00:00;02:00:00;0.4;1105.5;;4.415719954;733.25;165.3;822.25;108.5;1207.5;901.5;9.875;79.82500076;0.972521542
2005-01-19 00:00:00;03:00:00;0.34;872.5;;1.549107159;548.75;119.95;1105.5;90.6;1007.5;791;6.924999952;76.44999886;0.766053588
2005-01-19 00:00:00;04:00:00;0.28;828;;1.065721332;505.5;74.6;1221.5;72.7;944.75;673;4.849999905;75.65000153;0.659034424
2005-01-19 00:00:00;05:00:00;0.22;829.5;;0.925974676;491.5;53.3;1263;52;948;577.5;4.725000024;78.94999886;0.681962805
2005-01-19 00:00:00;06:00:00;0.16;840;;1.162610529;514.75;71.6;1234.75;57;940.5;563;5.049999952;75.04999924;0.662747219
2005-01-19 00:00:00;07:00:00;0.1;909.25;;2.536875205;622;130.3;1045.75;88.6;991.5;729.75;5.575000048;69.52499962;0.636180477
2005-01-19 00:00:00;08:00:00;0.7;1098;;7.557836025;880.75;265.4;760;127.9;1202.75;973.75;6.950000048;64.87500191;0.651157249
2005-01-19 00:00:00;09:00:00;1.2;1036;;7.258283586;868;314.4;732;152;1158.25;958;7.125000119;65.42499924;0.664410327
2005-01-19 00:00:00;10:00:00;0.2;911.75;;3.659115433;691.5;193.5;922.75;127.8;1020;712.5;6.449999928;67.35000134;0.653709615
2005-01-19 00:00:00;11:00:00;0.233333333;872.5;;2.470298211;617.5;180.4;1036;123.5;993.5;616.5;5.324999928;75.85000038;0.682415374
2005-01-19 00:00:00;12:00:00;0.266666667;889.25;;2.718089096;634;180.8;1008.5;116.9;1017.75;591;6.324999928;72.97500038;0.702381263
2005-01-19 00:00:00;13:00:00;0.3;965;;4.581918959;742;193.1;888.5;109.6;1099.25;661;8.550000072;63.34999943;0.707299739
2005-01-19 00:00:00;14:00:00;0.6;1009.25;;6.73667612;845.25;262.8;771.25;128.1;1132;856.25;10;54.97499943;0.675278628
2005-01-19 00:00:00;15:00:00;0.2;918;;4.335940974;729;176.2;904;113.9;1013.75;639.25;9.399999857;53.625;0.633257702
2005-01-19 00:00:00;16:00:00;0.2;920.25;;4.326596003;728.5;168.3;891.25;109.8;1012.5;646.75;9.174999952;55.02500057;0.640236248
2005-01-19 00:00:00;17:00:00;0.7;922.75;;4.068437355;714.5;169.5;915;112.4;1014.75;646.25;8.749999762;55.05000114;0.622813935
2005-01-19 00:00:00;18:00:00;1.8;1020.5;;7.605292633;882.75;234.1;765.75;129.6;1139.25;846.25;8.874999762;54.35000038;0.619992553
2005-01-19 00:00:00;19:00:00;2.2;997.5;;7.026963567;858;255.8;770;134.7;1108.75;857;8.575000048;53.57500076;0.599152711
2005-01-19 00:00:00;20:00:00;2.3;1060.75;;9.593046413;962.25;257.3;720.75;140.6;1167.25;942;9.024999857;50.42500019;0.580940636
2005-01-19 00:00:00;21:00:00;2.6;1016.25;;7.820412173;891.75;316.6;758;140.6;1109.25;944.75;9.224999905;49.75;0.580769396
2005-01-19 00:00:00;22:00:00;1.1;859.3333333;;2.370647046;610.6666667;134.5;1053;95.2;918;561.6666667;8.799999873;52.13333257;0.59176767
2005-01-19 00:00:00;23:00:00;1.2;945;;3.923967934;706.5;159.4;962.5;97;1004.75;657;8.799999714;50.92500019;0.578051832
2005-01-20 00:00:00;00:00:00;1.8;936.75;;4.077540557;715;186.2;895.75;111.9;994.75;722.5;8.674999952;51.125;0.575547575
2005-01-20 00:00:00;01:00:00;1.1;875.5;;2.481341935;618.25;102;1032.25;74.1;948.25;555;8.599999905;51.52499962;0.577180525
2005-01-20 00:00:00;02:00:00;0.9;830.5;;1.324479273;529.5;74.9;1168.5;61.8;892.75;471.5;8.474999905;51.89999962;0.576591299
2005-01-20 00:00:00;03:00:00;0.7;828.25;;1.151963055;513.75;57.95;1204.75;50.65;880;434.25;8.075000167;53.07500076;0.574211464
2005-01-20 00:00:00;04:00:00;0.6;809.5;;0.723540232;469.5;41;1314.5;39.5;862.75;412.25;7.799999952;54.17500019;0.575496244
2005-01-20 00:00:00;05:00:00;0.6;821.75;;0.942984047;493.25;50;1278.25;44.9;876;453.25;7.125000119;56.02500057;0.568950545
2005-01-20 00:00:00;06:00:00;0.9;898.25;;2.904606217;646;189.1;1013;92.9;953.75;702;6.950000048;57.625;0.578388214
2005-01-20 00:00:00;07:00:00;1;908.75;;2.741114798;635.5;181.9;992.25;104.4;946.5;719.75;7.450000048;55.25;0.573389963
2005-01-20 00:00:00;08:00:00;3.4;1255.75;;14.42263231;1130.25;636.4;616.25;161.5;1315.5;1310.5;6.974999905;56.29999924;0.56603538
2005-01-20 00:00:00;09:00:00;4.2;1297.75;;17.22933102;1216.75;641.4666667;551.5;168.7;1408.5;1444.25;7.600000024;53.47499943;0.560546056
2005-01-20 00:00:00;10:00:00;4.4;1325.75;;17.44032301;1223;646.5333333;546.5;189.5;1381;1612.5;8.325000286;50.52499962;0.555765157
2005-01-20 00:00:00;11:00:00;2.9;1139.25;;11.47522445;1031.25;651.6;648.75;169.8;1181;1388.25;12.4000001;37.125;0.532946262
2005-01-20 00:00:00;12:00:00;2.6;1135;;11.9320599;1047.25;528.8;641.25;150.8;1174.5;1379;13.94999981;32.27499962;0.511686227
2005-01-20 00:00:00;13:00:00;2.6;1117;;12.60939998;1070.5;438.2;638;149.8;1178;1288.75;14.4000001;28.94999981;0.472299842
2005-01-20 00:00:00;14:00:00;3;1093.5;;14.33690567;1127.5;438.2;625.75;153.8;1191;1279.75;14.80000019;25.44999981;0.42586782
2005-01-20 00:00:00;15:00:00;2.3;981.75;;10.33272529;990;378;744.75;139.5;1018;1058.75;15.05000019;20.80000019;0.353607094
